dropout,train_mse,val_mse,test_mse,train_r2,val_r2,test_r2
0.0,0.6474233708936846,1.3135310520798253,1.063414263473387,0.8519435917840535,0.720994842351059,0.7766928323064163
0.1,0.4006455778977761,1.2477594279865452,1.0667836904587384,0.9083781218010931,0.7349652942257341,0.7759852837783464
0.2,0.5466498271449416,1.2107330033316352,1.0528988717618004,0.8749890510637148,0.7428300214673645,0.7789009673869383
0.3,0.538422397990007,1.242526157674562,1.0156160289652287,0.8768705457151194,0.7360768853115347,0.7867300198215692
0.4,0.533979277205536,1.197828276679529,0.9865817541201464,0.877886623500063,0.7455710950706771,0.7928269492162487
0.5,0.5511099784580985,1.2137019636280317,0.9864794908228399,0.8739690786419375,0.7421993890706367,0.7928484235636079
